tranquillo	Adjektiv	A2
trascorrere	Verb	A2
tuo	Pronomen	A2
tuono	Substantiv	A2
uccello	Substantiv	A2
uguale	Adjektiv	A2
ultimo	Adjektiv	A2
usare	Verb	A2
uscita	Substantiv	A2
utile	Adjektiv	A2
vasca	Substantiv	A2
vaso	Substantiv	A2
vedere	Verb	A2
vedovo	Adjektiv	A2
veloce	Adjektiv	A2
vendere	Verb	A2
vento	Substantiv	A2
veramente	Adverb	A2
verbo	Substantiv	A2
vestirsi	Verb	A2
vetrina	Substantiv	A2
vetro	Substantiv	A2
vi	Pronomen	A2
viola	Adjektiv	A2
virgola	Substantiv	A2
voce	Substantiv	A2
voglia	Substantiv	A2
volare	Verb	A2
volta	Substantiv	A2
vostro	Adjektiv	A2
vostro	Pronomen	A2
vuoto	Adjektiv	A2
water	Substantiv	A2
zia	Substantiv	A2
zio	Substantiv	A2
abitante	Substantiv	B1
accanto	Adverb	B1
accento	Substantiv	B1
accomodarsi	Verb	B1
acconto	Substantiv	B1
acido	Adjektiv	B1
affettuoso	Adjektiv	B1
aggiungere	Verb	B1
aggiustare	Verb	B1
aglio	Substantiv	B1
alba	Substantiv	B1
allergico	Adjektiv	B1
alloggio	Substantiv	B1
almeno	Adverb	B1
ambulanza	Substantiv	B1
ambulatorio	Substantiv	B1
amicizia	Substantiv	B1
ammalarsi	Verb	B1
ammobiliato	Adjektiv	B1
analisi	Substantiv	B1
angolo	Substantiv	B1
annuncio	Substantiv	B1
ansia	Substantiv	B1
ansioso	Adjektiv	B1
appassionato	Adjektiv	B1
appunto	Substantiv	B1
asilo	Substantiv	B1
aspro	Adjektiv	B1
assegno	Substantiv	B1
assolutamente	Adverb	B1
attendere	Verb	B1
attentamente	Adverb	B1
attesa	Substantiv	B1
attore	Substantiv	B1
attrice	Substantiv	B1
avaro	Adjektiv	B1
avverbio	Substantiv	B1
bagaglio	Substantiv	B1
bagnare	Verb	B1
bagnarsi	Verb	B1
bancomat	Substantiv	B1
banconota	Substantiv	B1
beh	Interjektion	B1
bilancia	Substantiv	B1
bilocale	Substantiv	B1
binario	Substantiv	B1
bisognare	Verb	B1
bocciare	Verb	B1
bollente	Adjektiv	B1
bollire	Verb	B1
breve	Adjektiv	B1
bruciarsi	Verb	B1
buttare	Verb	B1
cadere	Verb	B1
calma	Substantiv	B1
calmarsi	Verb	B1
camion	Substantiv	B1
campo	Substantiv	B1
canale	Substantiv	B1
canguro	Substantiv	B1
cantante	Substantiv	B1
capace	Adjektiv	B1
capodanno	Substantiv	B1
caricare	Verb	B1
carnevale	Substantiv	B1
cartone	Substantiv	B1
cassettiera	Substantiv	B1
causa	Substantiv	B1
cerotto	Substantiv	B1
certamente	Adverb	B1
cervello	Substantiv	B1
chiacchierare	Verb	B1
cimitero	Substantiv	B1
cioè	Konjunktion	B1
cipolla	Substantiv	B1
classico	Adjektiv	B1
cliccare	Verb	B1
cliente	Substantiv	B1
clima	Substantiv	B1
clinica	Substantiv	B1
coincidenza	Substantiv	B1
collegio	Substantiv	B1
collezionare	Verb	B1
collezione	Substantiv	B1
colloquio	Substantiv	B1
colpa	Substantiv	B1
commedia	Substantiv	B1
compagnia	Substantiv	B1
compilare	Verb	B1
complemento	Substantiv	B1
complicare	Verb	B1
comportarsi	Verb	B1
Comune	Substantiv	B1
comunicare	Verb	B1
comunicazione	Substantiv	B1
comunque	Konjunktion	B1
concorso	Substantiv	B1
condizionare	Verb	B1
condoglianza	Substantiv	B1
condominio	Substantiv	B1
confuso	Adjektiv	B1
connettersi	Verb	B1
conoscenza	Substantiv	B1
consegnare	Verb	B1
consigliare	Verb	B1
consiglio	Substantiv	B1
contante	Substantiv	B1
contattare	Verb	B1
contemporaneo	Adjektiv	B1
copia	Substantiv	B1
coraggio	Interjektion	B1
cordiale	Adjektiv	B1
cordialmente	Adverb	B1
corrente	Adjektiv	B1
costoso	Adjektiv	B1
costruire	Verb	B1
costruzione	Substantiv	B1
crepare	Verb	B1
crudo	Adjektiv	B1
cui	Pronomen	B1
cuocere	Verb	B1
cuore	Substantiv	B1
curioso	Adjektiv	B1
curriculum vitae	Substantiv	B1
dappertutto	Adverb	B1
davvero	Adverb	B1
decidere	Verb	B1
denaro	Substantiv	B1
dentista	Substantiv	B1
deprimere	Verb	B1
descrivere	Verb	B1
dialetto	Substantiv	B1
diario	Substantiv	B1
dieta	Substantiv	B1
differente	Adjektiv	B1
dipendere	Verb	B1
diploma	Substantiv	B1
diplomarsi	Verb	B1
direttamente	Adverb	B1
direzione	Substantiv	B1
discesa	Substantiv	B1
disoccupata	Adjektiv	B1
disoccupata	Substantiv	B1
disoccupato	Adjektiv	B1
disoccupato	Substantiv	B1
dispensa	Substantiv	B1
disperare	Verb	B1
distinto	Adjektiv	B1
diventare	Verb	B1
documentario	Substantiv	B1
dolore	Substantiv	B1
dopo	Präposition	B1
dopodomani	Adverb	B1
dunque	Konjunktion	B1
duomo	Substantiv	B1
durare	Verb	B1
duro	Adjektiv	B1
eccezionale	Adjektiv	B1
egoista	Adjektiv	B1
egregio	Adjektiv	B1
eh	Interjektion	B1
elettricista	Substantiv	B1
elicottero	Substantiv	B1
emergenza	Substantiv	B1
emozione	Substantiv	B1
esperienza	Substantiv	B1
esprimere	Verb	B1
estroverso	Adjektiv	B1
famoso	Adjektiv	B1
fantastico	Adjektiv	B1
farina	Substantiv	B1
favola	Substantiv	B1
felicità	Substantiv	B1
feria	Substantiv	B1
ferire	Verb	B1
ferirsi	Verb	B1
ferita	Substantiv	B1
fermare	Verb	B1
festeggiare	Verb	B1
fiction	Substantiv	B1
finale	Adjektiv	B1
finalmente	Adverb	B1
fontana	Substantiv	B1
forma	Substantiv	B1
forza	Substantiv	B1
forza	Interjektion	B1
freno	Substantiv	B1
fretta	Substantiv	B1
friggere	Verb	B1
frullatore	Substantiv	B1
fumetto	Substantiv	B1
fumo	Substantiv	B1
funzionare	Verb	B1
fuori	Präposition	B1
futuro	Substantiv	B1
gara	Substantiv	B1
gelato	Adjektiv	B1
generalmente	Adverb	B1
genere	Substantiv	B1
generoso	Adjektiv	B1
gente	Substantiv	B1
giardinaggio	Substantiv	B1
giocatore	Substantiv	B1
giocatrice	Substantiv	B1
gioia	Substantiv	B1
grammo	Substantiv	B1
grosso	Adjektiv	B1
gruppo	Substantiv	B1
guadagnare	Verb	B1
guarire	Verb	B1
guasto	Adjektiv	B1
guasto	Substantiv	B1
gusto	Substantiv	B1
idraulico	Substantiv	B1
immaginare	Verb	B1
impaziente	Adjektiv	B1
impegnare	Verb	B1
impegno	Substantiv	B1
impianto	Substantiv	B1
importare	Verb	B1
improbabile	Adjektiv	B1
improvvisamente	Adverb	B1
improvviso	Adjektiv	B1
incendio	Substantiv	B1
incidente	Substantiv	B1
incominciare	Verb	B1
incredibile	Adjektiv	B1
incrocio	Substantiv	B1
incubo	Substantiv	B1
indifferente	Adjektiv	B1
indimenticabile	Adjektiv	B1
infatti	Konjunktion	B1
infine	Adverb	B1
informare	Verb	B1
innamorarsi	Verb	B1
inoltre	Adverb	B1
insipido	Adjektiv	B1
insomma	Adverb	B1
interessarsi	Verb	B1
introverso	Adjektiv	B1
invece	Konjunktion	B1
inventare	Verb	B1
inviare	Verb	B1
istituto	Substantiv	B1
ladra	Substantiv	B1
ladro	Substantiv	B1
laurea	Substantiv	B1
laurearsi	Verb	B1
lentamente	Adverb	B1
leone	Substantiv	B1
liceo	Substantiv	B1
linea	Substantiv	B1
liquido	Adjektiv	B1
lirica	Adjektiv	B1
lirica	Substantiv	B1
locale	Substantiv	B1
lotto	Substantiv	B1
lupo	Substantiv	B1
maestra	Substantiv	B1
maestro	Substantiv	B1
maggiore	Adjektiv	B1
magnifico	Adjektiv	B1
malattia	Substantiv	B1
mancare	Verb	B1
mandare	Verb	B1
marca	Substantiv	B1
marciapiede	Substantiv	B1
master	Substantiv	B1
massimo	Adjektiv	B1
medio	Adjektiv	B1
meglio	Adjektiv	B1
mensile	Substantiv	B1
mensola	Substantiv	B1
mentre	Konjunktion	B1
meraviglioso	Adjektiv	B1
metallo	Substantiv	B1
metropoli	Substantiv	B1
migliorare	Verb	B1
migliore	Adjektiv	B1
minimo	Adjektiv	B1
minore	Adjektiv	B1
mite	Adjektiv	B1
modo	Substantiv	B1
modulo	Substantiv	B1
moneta	Substantiv	B1
monolocale	Substantiv	B1
morte	Substantiv	B1
motivo	Substantiv	B1
motore	Substantiv	B1
musicale	Adjektiv	B1
nascondere	Verb	B1
naturale	Adjektiv	B1
navigare	Verb	B1
ne	Pronominalpartikel	B1
né	Konjunktion	B1
neanche	Adverb	B1
neanche	Konjunktion	B1
necessario	Adjektiv	B1
negativo	Adjektiv	B1
nessuno	Adjektiv	B1
notizia	Substantiv	B1
novità	Substantiv	B1
obbligatorio	Adjektiv	B1
occasione	Substantiv	B1
occupare	Verb	B1
occuparsi	Verb	B1
odiare	Verb	B1
odio	Substantiv	B1
offerta	Substantiv	B1
onesto	Adjektiv	B1
opera	Substantiv	B1
opinione	Substantiv	B1
oppure	Konjunktion	B1
ordine	Substantiv	B1
orribile	Adjektiv	B1
ospitalità	Substantiv	B1
osservare	Verb	B1
ottimista	Adjektiv	B1
ottimo	Adjektiv	B1
ovale	Adjektiv	B1
paese	Substantiv	B1
parere	Substantiv	B1
partecipare	Verb	B1
particolarmente	Adverb	B1
passaggio	Substantiv	B1
passione	Substantiv	B1
pazienza	Substantiv	B1
pediatra	Substantiv	B1
pedonale	Adjektiv	B1
peggio	Adverb	B1
peggio	Adjektiv	B1
peggiorare	Verb	B1
peggiore	Adjektiv	B1
perciò	Konjunktion	B1
perfetto	Adjektiv	B1
periodo	Substantiv	B1
permesso	Substantiv	B1
però	Konjunktion	B1
pesare	Verb	B1
pessimista	Adjektiv	B1
pessimo	Adjektiv	B1
phon	Substantiv	B1
piacevole	Adjektiv	B1
piccante	Adjektiv	B1
piegare	Verb	B1
piegarsi	Verb	B1
pieno	Substantiv	B1
pillola	Substantiv	B1
pittore	Substantiv	B1
pittrice	Substantiv	B1
pittura	Substantiv	B1
piuttosto	Adverb	B1
pizzico	Substantiv	B1
plastica	Substantiv	B1
plurale	Substantiv	B1
poesia	Substantiv	B1
poeta	Substantiv	B1
poetessa	Substantiv	B1
pompiere	Substantiv	B1
pop	Substantiv	B1
pop	Adjektiv	B1
porto	Substantiv	B1
positivo	Adjektiv	B1
possibilità	Substantiv	B1
postino	Substantiv	B1
praticamente	Adverb	B1
pratico	Adjektiv	B1
precedente	Adjektiv	B1
prefisso	Substantiv	B1
pregare	Verb	B1
premere	Verb	B1
preposizione	Substantiv	B1
presentare	Verb	B1
preside	Substantiv	B1
prestare	Verb	B1
previsione	Substantiv	B1
prezzemolo	Substantiv	B1
probabile	Adjektiv	B1
prodotto	Substantiv	B1
profondo	Adjektiv	B1
promettere	Verb	B1
promuovere	Verb	B1
pronome	Substantiv	B1
pronuncia	Substantiv	B1
proporre	Verb	B1
proprio	Adverb	B1
protagonista	Substantiv	B1
pubblicità	Substantiv	B1
pulizia	Substantiv	B1
pure	Konjunktion	B1
purtroppo	Adverb	B1
quadrato	Adjektiv	B1
quadro	Adjektiv	B1
qualsiasi	Pronomen	B1
qualsiasi	Adjektiv	B1
quartiere	Substantiv	B1
questura	Substantiv	B1
quindi	Adverb	B1
quindi	Konjunktion	B1
quotidiano	Substantiv	B1
racchetta	Substantiv	B1
raccogliere	Verb	B1
raccomandata	Substantiv	B1
raccontare	Verb	B1
raramente	Adverb	B1
regista	Substantiv	B1
rendere	Verb	B1
reparto	Substantiv	B1
restituire	Verb	B1
rettangolare	Adjektiv	B1
rettore	Substantiv	B1
riassumere	Verb	B1
ricetta	Substantiv	B1
ricordo	Substantiv	B1
ringraziare	Verb	B1
riparare	Verb	B1
risultato	Substantiv	B1
ritirare	Verb	B1
riuscire	Verb	B1
rivista	Substantiv	B1
rock	Substantiv	B1
romantico	Adjektiv	B1
romanzo	Substantiv	B1
rompersi	Verb	B1
rotondo	Adjektiv	B1
rubare	Verb	B1
ruota	Substantiv	B1
sacco	Substantiv	B1
salire	Verb	B1
salita	Substantiv	B1
saltare	Verb	B1
salutare	Verb	B1
sano	Adjektiv	B1
sapore	Substantiv	B1
sbagliarsi	Verb	B1
sbucciare	Verb	B1
scaffale	Substantiv	B1
scaricare	Verb	B1
scendere	Verb	B1
schiera	Substantiv	B1
schifo	Substantiv	B1
sciopero	Substantiv	B1
sciroppo	Substantiv	B1
sconto	Substantiv	B1
scoprire	Verb	B1
scrittore	Substantiv	B1
scrittrice	Substantiv	B1
scultore	Substantiv	B1
scultrice	Substantiv	B1
scultura	Substantiv	B1
sdraiare	Verb	B1
sdraiarsi	Verb	B1
secco	Adjektiv	B1
secolo	Substantiv	B1
seguente	Adjektiv	B1
semplice	Adjektiv	B1
sennò	Konjunktion	B1
serata	Substantiv	B1
sereno	Adjektiv	B1
servire	Verb	B1
settimanale	Substantiv	B1
sfortuna	Substantiv	B1
sia	Konjunktion	B1
siccome	Konjunktion	B1
sicuramente	Adverb	B1
sito	Substantiv	B1
situazione	Substantiv	B1
smettere	Verb	B1
sms	Substantiv	B1
socievole	Adjektiv	B1
soggetto	Substantiv	B1
sognare	Verb	B1
sogno	Substantiv	B1
solido	Adjektiv	B1
soltanto	Adverb	B1
soprattutto	Adverb	B1
sottile	Adjektiv	B1
spaventare	Verb	B1
spaventoso	Adjektiv	B1
speciale	Adjektiv	B1
specialmente	Adverb	B1
spesso	Adjektiv	B1
spettabile	Adjektiv	B1
spicchio	Substantiv	B1
spostare	Verb	B1
stage	Substantiv	B1
stampare	Verb	B1
stendere	Verb	B1
stendersi	Verb	B1
stomaco	Substantiv	B1
stress	Substantiv	B1
stressare	Verb	B1
successo	Substantiv	B1
superare	Verb	B1
svolgere	Verb	B1
talk-show	Substantiv	B1
tanto	Pronomen	B1
telefilm	Substantiv	B1
telegiornale	Substantiv	B1
tenero	Adjektiv	B1
terminare	Verb	B1
termometro	Substantiv	B1
termosifone	Substantiv	B1
terribile	Adjektiv	B1
tigre	Substantiv	B1
tipo	Substantiv	B1
titolo	Substantiv	B1
tombola	Substantiv	B1
torre	Substantiv	B1
tostapane	Substantiv	B1
totale	Substantiv	B1
tradurre	Verb	B1
tragedia	Substantiv	B1
tramonto	Substantiv	B1
trasferirsi	Verb	B1
traslocare	Verb	B1
trasloco	Substantiv	B1
trasmissione	Substantiv	B1
trasparente	Adjektiv	B1
trasportare	Verb	B1
trovarsi	Verb	B1
tuttavia	Konjunktion	B1
ubriacarsi	Verb	B1
ubriaco	Adjektiv	B1
ulteriore	Adjektiv	B1
umido	Adjektiv	B1
umore	Substantiv	B1
unico	Adjektiv	B1
utilizzare	Verb	B1
vaglia	Substantiv	B1
vagone	Substantiv	B1
variabile	Adjektiv	B1
velocemente	Adverb	B1
versare	Verb	B1
verso	Präposition	B1
via	Adverb	B1
vietare	Verb	B1
vigile	Substantiv	B1
vigilessa	Substantiv	B1
villa	Substantiv	B1
villaggio	Substantiv	B1
vincere	Verb	B1
vita	Substantiv	B1
vivo	Adjektiv	B1
volentieri	Adverb	B1
abbandonare	Verb	B2
abbassare	Verb	B2
abbondante	Adjektiv	B2
abile	Adjektiv	B2
abilità	Substantiv	B2
abitazione	Substantiv	B2
abituarsi	Verb	B2
abitudine	Substantiv	B2
accadere	Verb	B2
accarezzare	Verb	B2
accelerare	Verb	B2
accettare	Verb	B2
accidenti	Interjektion	B2
accogliere	Verb	B2
accorgersi	Verb	B2
accusare	Verb	B2
adatto	Adjektiv	B2
addetta	Substantiv	B2
addetto	Substantiv	B2
adolescente	Substantiv	B2
adoperare	Verb	B2
adorare	Verb	B2
adottare	Verb	B2
affare	Substantiv	B2
affatto	Adverb	B2
affermare	Verb	B2
affermazione	Substantiv	B2
affinché	Konjunktion	B2
affrontare	Verb	B2
agio	Substantiv	B2
agricoltura	Substantiv	B2
agriturismo	Substantiv	B2
alimentazione	Substantiv	B2
allarme	Substantiv	B2
allontanarsi	Verb	B2
altrettanto	Adjektiv	B2
altrimenti	Adverb	B2
ambiente	Substantiv	B2
ammazzare	Verb	B2
ammettere	Verb	B2
amministratore	Substantiv	B2
amministratrice	Substantiv	B2
ammirare	Verb	B2
ampio	Adjektiv	B2
andarsene	Verb	B2
annullare	Verb	B2
appartenere	Verb	B2
apprezzare	Verb	B2
appunto	Adverb	B2
argomento	Substantiv	B2
arma	Substantiv	B2
armonia	Substantiv	B2
arrestare	Verb	B2
artificiale	Adjektiv	B2
artigianato	Substantiv	B2
asma	Substantiv	B2
aspettarsi	Verb	B2
aspetto	Substantiv	B2
assassina	Substantiv	B2
assassino	Substantiv	B2
assente	Adjektiv	B2
assenza	Substantiv	B2
assicurare	Verb	B2
assicurazione	Substantiv	B2
associazione	Substantiv	B2
assomigliare	Verb	B2
assumere	Verb	B2
assurdo	Adjektiv	B2
atteggiamento	Substantiv	B2
attentato	Substantiv	B2
attimo	Substantiv	B2
attività	Substantiv	B2
attraverso	Präposition	B2
augurare	Verb	B2
augurarsi	Verb	B2
aumentare	Verb	B2
aumento	Substantiv	B2
autentico	Adjektiv	B2
autore	Substantiv	B2
autrice	Substantiv	B2
avvertire	Verb	B2
avvicinarsi	Verb	B2
azienda	Substantiv	B2
azione	Substantiv	B2
base	Substantiv	B2
bastare	Verb	B2
beato	Adjektiv	B2
bellezza	Substantiv	B2
benché	Konjunktion	B2
boh	Interjektion	B2
bolletta	Substantiv	B2
bollettino	Substantiv	B2
bomba	Substantiv	B2
bonifico	Substantiv	B2
brano	Substantiv	B2
bugia	Substantiv	B2
cadavere	Substantiv	B2
calcolare	Verb	B2
cantiere	Substantiv	B2
capacità	Substantiv	B2
capitale	Substantiv	B2
capitare	Verb	B2
carabiniere	Substantiv	B2
carattere	Substantiv	B2
carcere	Substantiv	B2
carriera	Substantiv	B2
caso	Substantiv	B2
catturare	Verb	B2
cavarsela	Verb	B2
cavolo	Interjektion	B2
celibe	Adjektiv	B2
certificato	Substantiv	B2
certo	Adjektiv	B2
chissà	Adverb	B2
chiunque	Pronomen	B2
ciascuno	Pronomen	B2
cieco	Adjektiv	B2
cieco	Substantiv	B2
cima	Substantiv	B2
ciò	Pronomen	B2
citare	Verb	B2
cittadinanza	Substantiv	B2
coda	Substantiv	B2
cogliere	Verb	B2
collaboratore	Substantiv	B2
collaboratrice	Substantiv	B2
collocamento	Substantiv	B2
colpevole	Adjektiv	B2
colpevole	Substantiv	B2
combattere	Verb	B2
come	Konjunktion	B2
commentare	Verb	B2
commento	Substantiv	B2
commercio	Substantiv	B2
complesso	Adjektiv	B2
comportamento	Substantiv	B2
comprendere	Verb	B2
comunque	Adverb	B2
concentrare	Verb	B2
concentrarsi	Verb	B2
concorrenza	Substantiv	B2
concludere	Verb	B2
conclusione	Substantiv	B2
condannare	Verb	B2
condividere	Verb	B2
condizione	Substantiv	B2
conferenza	Substantiv	B2
confermare	Verb	B2
confrontare	Verb	B2
confronto	Substantiv	B2
coniugare	Verb	B2
coniuge	Substantiv	B2
conseguenza	Substantiv	B2
considerare	Verb	B2
considerazione	Substantiv	B2
consonante	Substantiv	B2
contare	Verb	B2
contatto	Substantiv	B2
contemporaneamente	Adverb	B2
continuamente	Adverb	B2
contrario	Substantiv	B2
contratto	Substantiv	B2
contro	Präposition	B2
controllare	Verb	B2
convincere	Verb	B2
convivente	Substantiv	B2
coraggio	Substantiv	B2
corrente	Substantiv	B2
cortesia	Substantiv	B2
costringere	Verb	B2
creare	Verb	B2
crescere	Verb	B2
criminale	Substantiv	B2
crisi	Substantiv	B2
criticare	Verb	B2
cronaca	Substantiv	B2
cura	Substantiv	B2
curarsi	Verb	B2
danno	Substantiv	B2
dato	Substantiv	B2
debito	Substantiv	B2
decisione	Substantiv	B2
deludere	Verb	B2
delusione	Substantiv	B2
democrazia	Substantiv	B2
denuncia	Substantiv	B2
denunciare	Verb	B2
deserto	Substantiv	B2
desiderare	Verb	B2
desiderio	Substantiv	B2
destinatario	Substantiv	B2
detestare	Verb	B2
diavolo	Substantiv	B2
dichiarare	Verb	B2
difendere	Verb	B2
difetto	Substantiv	B2
differenza	Substantiv	B2
difficoltà	Substantiv	B2
diminuire	Verb	B2
dimostrare	Verb	B2
Dio	Substantiv	B2
dipendente	Substantiv	B2
dipendenza	Substantiv	B2
dirigente	Substantiv	B2
disabile	Adjektiv	B2
discorso	Substantiv	B2
discussione	Substantiv	B2
discutere	Verb	B2
disgustoso	Adjektiv	B2
distanza	Substantiv	B2
disturbare	Verb	B2
dividere	Verb	B2
divieto	Substantiv	B2
dottorato	Substantiv	B2
dovunque	Adverb	B2
droga	Substantiv	B2
dubbio	Substantiv	B2
dubitare	Verb	B2
eccetera	Adverb	B2
eccetto	Präposition	B2
ecco	Adverb	B2
educazione	Substantiv	B2
elezione	Substantiv	B2
enorme	Adjektiv	B2
entro	Präposition	B2
epoca	Substantiv	B2
esatto	Adjektiv	B2
esatto	Adverb	B2
escludere	Verb	B2
esercito	Substantiv	B2
esistere	Verb	B2
espressione	Substantiv	B2
esterno	Adjektiv	B2
evidente	Adjektiv	B2
evidenza	Substantiv	B2
farcela	Verb	B2
fastidio	Substantiv	B2
fatica	Substantiv	B2
fede	Substantiv	B2
feriale	Adjektiv	B2
festivo	Adjektiv	B2
fidarsi	Verb	B2
fiducia	Substantiv	B2
figo	Adjektiv	B2
figura	Substantiv	B2
figurarsi	Verb	B2
fila	Substantiv	B2
finché	Konjunktion	B2
finora	Adverb	B2
finto	Adjektiv	B2
folla	Substantiv	B2
fondo	Substantiv	B2
formazione	Substantiv	B2
fornitore	Substantiv	B2
fragile	Adjektiv	B2
fregarsene	Verb	B2
frenare	Verb	B2
furto	Substantiv	B2
galera	Substantiv	B2
galleria	Substantiv	B2
ganzo	Adjektiv	B2
generazione	Substantiv	B2
gesto	Substantiv	B2
ghiacciaio	Substantiv	B2
giudice	Substantiv	B2
giustizia	Substantiv	B2
globalizzazione	Substantiv	B2
governo	Substantiv	B2
grave	Adjektiv	B2
gridare	Verb	B2
guerra	Substantiv	B2
gustare	Verb	B2
ideale	Adjektiv	B2
ideologia	Substantiv	B2
imitare	Verb	B2
immagine	Substantiv	B2
immobile	Substantiv	B2
impensabile	Adjektiv	B2
importanza	Substantiv	B2
impresa	Substantiv	B2
impressione	Substantiv	B2
includere	Verb	B2
indispensabile	Adjektiv	B2
infanzia	Substantiv	B2
inferiore	Adjektiv	B2
innanzitutto	Adverb	B2
innocente	Adjektiv	B2
inquilina	Substantiv	B2
inquilino	Substantiv	B2
inquinamento	Substantiv	B2
insistere	Verb	B2
intanto	Adverb	B2
intendere	Verb	B2
intenzione	Substantiv	B2
interesse	Substantiv	B2
interno	Adjektiv	B2
interno	Substantiv	B2
interrompere	Verb	B2
intervenire	Verb	B2
intervista	Substantiv	B2
investire	Verb	B2
invisibile	Adjektiv	B2
iscriversi	Verb	B2
iscrizione	Substantiv	B2
laggiù	Adverb	B2
lassù	Adverb	B2
lamentarsi	Verb	B2
lato	Substantiv	B2
lavorativo	Adjektiv	B2
legge	Substantiv	B2
liberare	Verb	B2
libertà	Substantiv	B2
licenziare	Verb	B2
litigare	Verb	B2
logico	Adjektiv	B2
lordo	Adjektiv	B2
magari	Interjektion	B2
mah	Interjektion	B2
maiuscola	Substantiv	B2
manager	Substantiv	B2
mancanza	Substantiv	B2
maniera	Substantiv	B2
mantenere	Verb	B2
maternità	Substantiv	B2
matto	Adjektiv	B2
maturità	Substantiv	B2
mente	Substantiv	B2
merce	Substantiv	B2
messa	Substantiv	B2
metodo	Substantiv	B2
mettercela	Verb	B2
mezzo	Substantiv	B2
militare	Adjektiv	B2
militare	Substantiv	B2
millimetro	Substantiv	B2
ministro	Substantiv	B2
minuscola	Substantiv	B2
minuscolo	Adjektiv	B2
miseria	Substantiv	B2
mittente	Substantiv	B2
moltiplicare	Verb	B2
morbido	Adjektiv	B2
mostrare	Verb	B2
movimento	Substantiv	B2
multa	Substantiv	B2
municipio	Substantiv	B2
mura	Substantiv	B2
muto	Adjektiv	B2
mutuo	Substantiv	B2
nemico	Adjektiv	B2
nemico	Substantiv	B2
nemmeno	Adverb	B2
nemmeno	Konjunktion	B2
netto	Adjektiv	B2
nonostante	Präposition	B2
nonostante	Konjunktion	B2
nubile	Adjektiv	B2
nulla	Adverb	B2
obbligare	Verb	B2
oggigiorno	Adverb	B2
ognuno	Pronomen	B2
omicidio	Substantiv	B2
onestà	Substantiv	B2
opportunità	Substantiv	B2
opportuno	Adjektiv	B2
organizzazione	Substantiv	B2
orizzontale	Adjektiv	B2
ormai	Adverb	B2
ovvio	Adjektiv	B2
pace	Substantiv	B2
paesaggio	Substantiv	B2
paga	Substantiv	B2
pagamento	Substantiv	B2
Papa	Substantiv	B2
parecchio	Adverb	B2
parecchio	Adjektiv	B2
parentesi	Substantiv	B2
parlamento	Substantiv	B2
partito	Substantiv	B2
patto	Substantiv	B2
pazzesco	Adjektiv	B2
pena	Substantiv	B2
perdonare	Verb	B2
perfino	Adverb	B2
pericoloso	Adjektiv	B2
personaggio	Substantiv	B2
personale	Adjektiv	B2
personale	Substantiv	B2
personalità	Substantiv	B2
personalmente	Adverb	B2
pietà	Substantiv	B2
pistola	Substantiv	B2
poiché	Konjunktion	B2
politica	Substantiv	B2
politico	Adjektiv	B2
polizza	Substantiv	B2
porco	Adjektiv	B2
porgere	Verb	B2
possedere	Verb	B2
povertà	Substantiv	B2
precedenza	Substantiv	B2
prendersela	Verb	B2
preoccupazione	Substantiv	B2
presentazione	Substantiv	B2
presente	Adjektiv	B2
presenza	Substantiv	B2
presidente	Substantiv	B2
presso	Adverb	B2
prestito	Substantiv	B2
prete	Substantiv	B2
prigione	Substantiv	B2
principale	Substantiv	B2
privato	Adjektiv	B2
probabilità	Substantiv	B2
processo	Substantiv	B2
progetto	Substantiv	B2
proibire	Verb	B2
proposito	Substantiv	B2
proprio	Adjektiv	B2
proteggere	Verb	B2
Provincia	Substantiv	B2
pubblico	Adjektiv	B2
purché	Konjunktion	B2
pure	Adverb	B2
puro	Adjektiv	B2
puzza	Substantiv	B2
puzzare	Verb	B2
qualità	Substantiv	B2
qualunque	Adjektiv	B2
questione	Substantiv	B2
quintale	Substantiv	B2
raccomandarsi	Verb	B2
raggiungere	Verb	B2
rallentare	Verb	B2
rapina	Substantiv	B2
rapporto	Substantiv	B2
rata	Substantiv	B2
reagire	Verb	B2
realizzare	Verb	B2
realtà	Substantiv	B2
reclamo	Substantiv	B2
Regione	Substantiv	B2
regola	Substantiv	B2
relazione	Substantiv	B2
religioso	Adjektiv	B2
repubblica	Substantiv	B2
residenza	Substantiv	B2
responsabile	Adjektiv	B2
responsabile	Substantiv	B2
responsabilità	Substantiv	B2
ricchezza	Substantiv	B2
ricerca	Substantiv	B2
ricevuta	Substantiv	B2
riconoscere	Verb	B2
ridicolo	Adjektiv	B2
riferire	Verb	B2
riferirsi	Verb	B2
rifiutare	Verb	B2
riflettere	Verb	B2
riguardare	Verb	B2
rimettersi	Verb	B2
rinunciare	Verb	B2
riprendere	Verb	B2
riprendersi	Verb	B2
rischioso	Adjektiv	B2
riscontro	Substantiv	B2
risolvere	Verb	B2
risparmiare	Verb	B2
rispettare	Verb	B2
rispetto	Substantiv	B2
roba	Substantiv	B2
rotatoria	Substantiv	B2
ruvido	Adjektiv	B2
saggio	Substantiv	B2
salvare	Verb	B2
santo	Adjektiv	B2
santo	Substantiv	B2
scherzare	Verb	B2
sconfiggere	Verb	B2
scopo	Substantiv	B2
scorretto	Adjektiv	B2
scusa	Substantiv	B2
sé	Pronomen	B2
sebbene	Konjunktion	B2
sede	Substantiv	B2
seguito	Substantiv	B2
senato	Substantiv	B2
sensazione	Substantiv	B2
senso	Substantiv	B2
sentimento	Substantiv	B2
