ultimamente	[2189466.0, 2189466.0, 374186, 374186]
racconto	[3233446.0, 1196995, 3020705.0, 2429264]
divertire	[1874157, 1874157, 1874157, 1874157, 2476415, 2476415, 2476415, 2476415, 930652, 930652, 930652, 930652, 4573003, 4573003, 4573003, 4573003, 1552018, 1552018, 1552018, 1552018]
comportamento	[1780965, 2771914.0, 2771915.0, 4892548.0, 1003860.0, 1003858, 614344.0, 1055750.0, 1055751]
accadere	[5563181.0, 5563181.0, 5563181.0, 5563181.0, 4498, 4498, 4498, 4498, 1848411, 1848411, 1848411, 1848411, 2257992.0, 2257992.0, 2257992.0, 2257992.0, 2038912, 2038912, 2038912, 2038912, 1792217.0, 1792217.0, 1792217.0, 1792217.0, 1803944, 1803944, 1803944, 1803944, 2797476, 2797476, 2797476, 2797476, 547079, 547079, 547079, 547079, 1767328, 1767328, 1767328, 1767328, 1805849.0, 1805849.0, 1805849.0, 1805849.0, 1516789, 1516789, 1516789, 1516789, 694025, 694025, 694025, 694025, 3471255, 3471255, 3471255, 3471255, 4984581, 4984582, 4984581, 4984582, 4984581, 4984582, 4984581, 4984582, 3132304, 3132304, 3132304, 3132304, 3511913, 3511913, 3511913, 3511913, 3297775, 3297775, 3297775, 3297775]
vietare	[5592770, 715207.0, 1524645, 3531150, 3511692.0, 3511693.0, 670848.0]
ovviamente	[]
segreto	[3264339.0, 3264339.0, 3093976.0, 3093976.0, 4922209.0, 4922209.0, 1964028, 1964028, 4887069, 4887069, 2991417, 2991417, 4834490, 4834490, 4962347.0, 4962347.0, 2454143, 2454143, 1282554, 1282554, 4940872, 4940872, 2196185.0, 2196185.0, 2280792.0, 2280792.0, 4887019.0, 4887019.0, 1124114, 1124114, 409855, 409855, 927001, 927001, 5786408, 5786408, 3542806.0, 3542807.0, 3542806.0, 3542807.0, 2990777.0, 6863730.0, 2990777.0, 6863730.0, 3676231, 3676231, 2497706, 2497706, 965293, 965293, 1424667, 1424671, 1424667, 1424671]
manuale	[5027352, 2455983, 2456034, 2456010]
presentare	[1719472.0, 1719472.0, 1719472.0, 1719472.0, 1719472.0, 1838558.0, 1838558.0, 1838558.0, 1838558.0, 1838558.0, 2991417.0, 2991417.0, 2991417.0, 2991417.0, 2991417.0, 569596, 569596, 569596, 569596, 569596, 2485741.0, 2485741.0, 2485741.0, 2485741.0, 2485741.0, 2054194.0, 2054194.0, 2054194.0, 2054194.0, 2054194.0, 1687181, 1687181, 1687181, 1687181, 1687181]
necessario	[1854331, 1854331, 1854320, 1854320, 1796343.0, 1796343.0, 1765066.0, 1765066.0, 1827251.0, 1827251.0, 2209315, 2209315, 1775281, 1775281, 1905592.0, 1905592.0, 4925416, 4925416, 2291749, 2291749, 1758796, 1758796, 4892570.0, 4892570.0, 3339234.0, 3339234.0, 3218440, 3218440, 5800765, 5800765, 1757121, 1757121, 4309785, 4309785, 1766089, 1766089, 373858.0, 373858.0, 4986353, 4986353, 1775198, 1775201, 1775198, 1775201, 527184, 527184, 1835971, 1835971]
gola	[4522628]
vivace	[1866867.0, 3257380.0, 3542068.0, 3542070.0]
parere	[1795548.0, 1795548.0, 1795548.0, 1758497, 1758497, 1758497, 1737231.0, 1737231.0, 1737231.0, 3469724, 3469724, 3469724, 1759542.0, 1759542.0, 1759542.0, 2057137, 2057137, 2057137, 1758844.0, 1758844.0, 1758844.0, 539011, 539011, 539011, 4786520, 4786520, 4786520, 988481, 988481, 988481, 1758596, 1758596, 1758596, 606668, 606668, 606668, 4685, 4685, 4685, 1758622, 1758622, 1758622, 1758635, 1758635, 1758635, 1758626, 1758626, 1758626, 1758632.0, 1758632.0, 1758632.0, 2421482, 2421482, 2421482]
foto	[2072301, 2398374, 374245, 430321, 1124827, 1124828, 1154085.0, 4933795.0, 1547364, 409415, 5635651, 1328578, 350371.0, 3769934.0, 374249.0, 625138, 350564, 374283, 7716427, 1566110.0]
circostanza	[4902352, 1816903]
comportare	[1758713.0, 1758713.0, 1758713.0, 1758713.0, 975378.0, 975378.0, 975378.0, 975378.0, 486239.0, 486239.0, 486239.0, 486239.0, 6473496, 6473496, 6473496, 6473496, 3503061, 3503061, 3503061, 3503061, 1979232, 1979232, 1979232, 1979232, 1633835.0, 1633835.0, 1633835.0, 1633835.0, 820375.0, 820375.0, 820375.0, 820375.0, 886420, 886420, 886420, 886420, 3057146.0, 3057146.0, 3057146.0, 3057146.0, 3691836, 3691836, 3691836, 3691836, 1518558, 1518558, 1518558, 1518558, 1914809.0, 1914809.0, 1914809.0, 1914809.0, 5385343, 5385343, 5385343, 5385343]
istituzione	[1758457.0, 1795464]
architetto	[1859670.0, 1859674.0, 3531104, 3531105, 2416308.0]
weekend	[2716364, 2716366, 2716368]
svegliare	[410190, 410190, 6217769, 6217769, 1567464.0, 1567464.0, 4933208, 4933208, 5800765, 5800765, 623811, 623811, 1124072, 1124072, 388060.0, 797853.0, 388060.0, 797853.0, 1244007, 1244007, 984049.0, 984049.0, 1081053, 1081053, 866992, 866993, 866992, 866993]
giudizio	[1795501.0, 3690971, 1826046.0, 3280580, 3501636.0]
produrre	[1910192.0, 1910192.0, 4892570, 4892570, 3116703, 3116703, 2201517.0, 2201517.0, 1555169.0, 1555169.0, 1859914.0, 1859914.0, 2878523, 2878523, 1551842, 1551842, 1529428.0, 1529428.0, 1168774.0, 1168774.0, 766244.0, 766244.0, 7558835.0, 7558835.0]
perfetto	[996082, 996082, 996082, 4883579, 4883579, 4883579, 380199.0, 380199.0, 380199.0, 4766535, 4766535, 4766535, 908672, 908672, 908672, 5781319.0, 5781319.0, 5781319.0]
affidare	[1762051, 1762051, 1762051, 628056.0, 628056.0, 628056.0, 3501636.0, 3501636.0, 3501636.0]
minore	[2442466, 2442466, 712724, 712724, 945463, 945463, 918434, 918434, 622691.0, 622691.0]
intervenire	[1762755, 1762755, 1758760.0, 1758760.0, 425511, 425511, 2144743.0, 2144743.0, 3022744, 3022744]
accettare	[4882920.0, 4882920.0, 4882920.0, 4882920.0, 4484103, 4484103, 4484103, 4484103, 4484104, 4484104, 4484104, 4484104, 4984418, 4984418, 4984418, 4984418, 1860237.0, 1860237.0, 1860237.0, 1860237.0, 1579154, 1579154, 1579154, 1579154, 839417, 839417, 839417, 839417, 6571356, 6571356, 6571356, 6571356, 1543528.0, 1543528.0, 1543528.0, 1543528.0, 1889164, 1889164, 1889164, 1889164, 3053668.0, 3053671.0, 3053668.0, 3053671.0, 3053668.0, 3053671.0, 3053668.0, 3053671.0]
discutere	[3279431, 3279431, 3279431, 3030588.0, 3030588.0, 3030588.0, 3030608.0, 3030608.0, 3030608.0, 3468526.0, 3468526.0, 3468526.0, 1083154, 1083154, 1083154, 1578750.0, 1578750.0, 1578750.0, 2272349, 2272349, 2272349, 3274784, 3274784, 3274784, 3538511.0, 3538511.0, 3538511.0, 2746659, 2746659, 2746659, 2784674.0, 2784674.0, 2784674.0, 1765961, 1765961, 1765961, 672402, 672402, 672402, 612763, 612763, 612763, 699601, 699601, 699601, 5513809, 5513809, 5513809]
ammirare	[2510733.0, 2510733.0, 7713789.0, 7713789.0, 2947860, 2947860, 5073164, 5073164, 6018124.0, 6018124.0]
vantare	[1454895, 4293378]
goccia	[1160698, 3021788.0]
pessimo	[2272165, 2407648.0, 2909017.0]
fungo	[2440229.0, 2440336, 5530064]
denaro	[1081564, 2440516, 4484103, 3399401.0, 1607934, 946656.0, 979793, 1663700, 4099065, 2516017, 5209541, 5541220, 5541221, 1511754, 2485789, 2485790, 2232933, 947552, 4893163, 1561946, 1561948, 1561950, 2701481, 520925.0, 3981370, 1964987, 3275669.0, 3275670.0]
denominare	[3627091.0]
ritenere	[2193459.0, 2193459.0, 2193459.0, 2193459.0, 2193459.0, 1758720.0, 1758720.0, 1758720.0, 1758720.0, 1758720.0, 2434624.0, 2434624.0, 2434624.0, 2434624.0, 2434624.0, 3264130, 3264130, 3264130, 3264130, 3264130, 3339234.0, 3339234.0, 3339234.0, 3339234.0, 3339234.0, 1919312.0, 1919312.0, 1919312.0, 1919312.0, 1919312.0, 1636926.0, 1636926.0, 1636926.0, 1636926.0, 1636926.0]
colle	[2254374.0]
canale	[2215527.0, 2215527.0]
copia	[819960, 2576399]
assicurare	[1758471.0, 1758471.0, 905685, 905685, 1867034.0, 1867034.0, 2423094.0, 2423094.0, 1847942, 1847942, 3425991.0, 3425991.0, 1552753.0, 1552753.0, 3699400.0, 3699400.0]
fritto	[1693145.0, 3190039]
epoca	[1758490.0, 1758490.0, 3053424.0, 3053424.0, 2878749, 2878749, 2529813.0, 2529814.0, 2529813.0, 2529814.0]
regola	[4829515.0, 4829515.0, 2277251.0, 2277251.0, 1847942, 1847942, 2797505, 2797505, 3003280, 3003280, 1872727, 1872727, 4070815, 4070815, 425561, 425561, 3410475.0, 3410475.0, 3410477.0, 3410477.0, 569549.0, 569549.0, 4585437, 4585437, 1614081.0, 1614081.0, 1938398, 1938398, 3655097, 3655097, 2264896.0, 2264896.0, 5860624.0, 5860624.0, 1809398, 1809398, 2199952, 2199954, 2199952, 2199954]
agricoltore	[1754705, 2429163.0, 4954359, 1202641]
cittadino	[1866867.0, 1866867.0, 1795548, 1795548, 3421137.0, 3421137.0, 1754667.0, 1754667.0, 1758467.0, 1758467.0, 2434624.0, 2434624.0, 1765036.0, 1765036.0, 1867034.0, 1867034.0, 670815, 670815, 1795470.0, 1795470.0, 7665870, 7665870, 1353266.0, 1353266.0, 4591.0, 4591.0, 409649.0, 409649.0, 5662286, 5662286, 1758788, 1758788, 1767238, 1767238]
statua	[1049478.0]
rispettare	[1795488.0, 1795488.0, 2092829, 2092829, 4853062, 4853062, 3545639, 3545639, 399291, 399291, 5534295, 5534295]
mandare	[3691894.0, 3691894.0, 3691894.0, 3691894.0, 2903173, 2903173, 2903173, 2903173, 2437234.0, 2437234.0, 2437234.0, 2437234.0, 3233308.0, 3233309.0, 3233308.0, 3233309.0, 3233308.0, 3233309.0, 3233308.0, 3233309.0, 1858470, 1858470, 1858470, 1858470, 1467319, 1467320, 1467319, 1467320, 1467319, 1467320, 1467319, 1467320, 3452597, 3452597, 3452597, 3452597, 1478200, 1478200, 1478200, 1478200, 2514248.0, 2514248.0, 2514248.0, 2514248.0, 4484665, 4484666, 4484665, 4484666, 4484665, 4484666, 4484665, 4484666, 906067, 7957968, 906067, 7957968, 906067, 7957968, 906067, 7957968, 1591618, 1591618, 1591618, 1591618, 2829335, 2829335, 2829335, 2829335, 1591617, 1591617, 1591617, 1591617, 2396364, 2396364, 2396364, 2396364]
talento	[1873704.0, 1873704.0, 2127898.0, 2127898.0, 3409758, 3409758, 3779124.0, 3779124.0, 1847088, 1847088]
culturale	[1866867.0, 2144702, 3266500, 2437674.0, 1847515, 1912733, 1846826]
rendere	[2421233, 2421233, 2421233, 1856712.0, 1856712.0, 1856712.0, 2426824.0, 2426824.0, 2426824.0, 1765100, 1765100, 1765100, 1842400.0, 1842400.0, 1842400.0, 1842375.0, 1842375.0, 1842375.0, 2456170.0, 2456170.0, 2456170.0, 1842426.0, 1842426.0, 1842426.0, 5083042, 5083042, 5083042, 4884540, 4884540, 4884540, 672098, 672098, 672098, 3392518, 3392518, 3392518, 2381764, 2381764, 2381764, 1465931, 1465931, 1465931, 1719412, 1719412, 1719412, 2224256.0, 2224256.0, 2224256.0, 4309739, 4309739, 4309739, 4309803, 4309803, 4309803, 5658789, 5889093, 5658789, 5889093, 5658789, 5889093, 3380893, 3380893, 3380893, 2422630, 2422630, 2422630, 4309785, 4309785, 4309785, 1668171, 1668171, 1668171, 3257357, 3257357, 3257357, 633849, 633849, 633849, 1200979, 1200979, 1200979, 2263661, 2263661, 2263661, 707528, 707528, 707528]
regolare	[2196471]
dimostrare	[1765098.0, 1765098.0, 1765098.0, 861698.0, 861698.0, 861698.0, 1762873.0, 1762873.0, 1762873.0, 1859693.0, 1859693.0, 1859693.0, 2430335, 2430335, 2430335, 4551848, 4551848, 4551848]
lettura	[3307383, 3307383, 1566477, 1566477]
sposato	[2421435.0, 702297, 3264476.0, 2421198.0, 3384998]
esprimere	[2428407.0, 1776999, 2797466, 1803855, 1826046.0, 1106310.0, 4853062, 2934781, 377556, 3116472, 1525535]
disponibile	[2028935, 2028935, 3338022, 3338022, 1309711.0, 1309711.0, 1809384, 1809384]
tema	[524257.0, 524257.0, 1796343.0, 1796343.0, 813564, 813564, 2466878.0, 2466878.0, 1578750, 1578750, 3538493.0, 3538493.0, 2430335, 2430335, 813542, 813542, 5678095, 5678097, 5678095, 5678097]
climatico	[720451.0, 2057313.0]
specie	[4886413, 4886413, 920664.0, 920664.0]
mappa	[1865362, 1865363, 833616.0, 384831.0, 2510344, 2422698.0]
ignorare	[4542501, 609493.0, 2771914.0, 2771915.0, 5172873, 5172875, 1566159.0, 1307084.0, 5172872, 5172874, 5172991, 5173004, 4874959]
inventare	[1411785.0, 1411785.0, 830181, 830181, 2029059, 2029059, 1137635, 1137635, 1137658, 1137658, 2504717, 2504717, 1158625, 1158625, 999181.0, 999185.0, 999181.0, 999185.0, 706182.0, 706182.0, 626303, 626303, 636340, 636340, 1107037, 1107037, 517959, 517959, 374615, 374615]
svolgimento	[1368154.0]
latino	[2510434.0, 2510434.0, 1843334.0, 1843334.0, 967395.0, 967395.0, 2833364, 2833364]
vario	[1910191, 1910191, 3025401.0, 3025401.0, 4922710.0, 4922710.0, 2162898, 2162898, 2510709, 2510709]
abile	[1326955.0, 1326955.0]
avvicinare	[4525811, 4525811, 4525811, 3361010, 3361010, 3361010, 1101811, 1101811, 1101811]
desiderio	[1087204, 1087204, 4922688, 4922688, 2976981, 2976981]
ricerca	[2274678.0, 2274678.0, 1995041.0, 1995041.0, 3000700.0, 3000700.0, 1735650.0, 1735650.0, 373843, 373843, 1857421.0, 1857421.0]
stato	[3284010.0, 1402476.0, 1826754.0, 1758497, 2189070.0, 2912961, 2430747.0, 2439006.0, 3065461.0, 2770058.0, 1758457.0, 670815.0, 3373323.0, 2420725.0, 1911586.0, 2439010, 2151366, 3410529.0, 1806191.0, 1543211, 2439003, 1803962.0, 1737172.0, 3541616.0, 1082662, 2784618, 640594.0, 382273.0, 781727.0, 2734728.0, 2930105, 1435828, 3401339, 950149.0, 3279900.0, 859437.0, 435558.0, 4591.0, 3290701.0, 7776141.0, 3401338, 610297, 2198463, 3496462, 4553400.0, 906245, 1691974.0, 3350865.0, 1543454.0]
passione	[2460049.0, 2460049.0, 4974539.0, 4974539.0, 439745, 439745]
durata	[1846952, 1878239]
accurato	[1759642]
preoccupare	[1759594.0, 1759594.0, 2193564, 2193564, 860617, 860617, 2797440, 2797440, 2784835, 2784835, 2197464, 2197464, 1583562.0, 1583562.0, 2784836, 2784836, 3529846, 3529846, 1548606.0, 1548606.0, 1803986, 1803986, 3177143.0, 3177143.0, 395945.0, 395945.0, 3315760.0, 3315760.0, 1298882, 1298882, 350420, 350420, 2197494, 2197494]
mente	[1803983.0, 3343494, 3296193.0, 2162806, 2433677.0, 1002142.0, 1905383.0, 3671416, 4933210, 2485412, 1849089, 4445.0, 8010849, 3863625, 1010838.0, 1700004, 7322095.0, 4391450]
riguardare	[3093976.0, 3093976.0, 3022744, 3022744, 2215483, 2215483, 2196491.0, 2196491.0]
vincere	[1812566, 1812566, 1812566, 4933426.0, 4933426.0, 4933426.0, 758760, 758760, 758760, 977536, 977536, 977536, 3352992, 3352992, 3352992, 1797934.0, 1797934.0, 1797934.0, 1015497, 1015497, 1015497, 3361464.0, 3361464.0, 3361464.0, 4099065, 4099065, 4099065, 5993073.0, 5993075.0, 5993073.0, 5993075.0, 5993073.0, 5993075.0, 966474.0, 966474.0, 966474.0, 2239653, 2239653, 2239653, 3344001, 3344001, 3344001, 3058817, 3058817, 3058817, 830702, 830702, 830702, 5800753, 5800753, 5800753, 1526708.0, 1526708.0, 1526708.0, 2560257.0, 2560257.0, 2560257.0, 3769934.0, 3769934.0, 3769934.0, 776341.0, 776341.0, 776341.0, 5993070.0, 5993072.0, 5993070.0, 5993072.0, 5993070.0, 5993072.0, 350503, 350503, 350503, 1764874.0, 1764874.0, 1764874.0, 712854, 712854, 712854, 841393.0, 841393.0, 841393.0, 5705784.0, 5705785.0, 5705784.0, 5705785.0, 5705784.0, 5705785.0, 5510265.0, 5510265.0, 5510265.0, 7904969.0, 7904969.0, 7904969.0]
facilmente	[2590811, 2291791, 1765036.0, 826573, 1687448.0, 2205720, 2205654, 949681, 2878565.0, 3554123.0, 377588.0, 966188.0, 1511566.0, 1650082.0]
severo	[1032314, 387331.0]
mancare	[1758497, 1758497, 1758450, 1758450, 2456875, 2456875, 1429394, 1429394, 1273290, 1273290, 1607389, 1607389, 1311326, 1311326, 1086321, 1086321, 842594, 842594, 3498981, 3498981, 1475297, 1475297, 5459604, 5459604, 4413, 4413, 6163487, 6163487, 1402246, 1402246]
manifestazione	[4913004]
svedese	[1250577.0, 2159926.0, 2448087.0]
chiuso	[1874159, 1874159, 2232838, 2232838, 2057145, 2057145, 3877145, 3877145, 4937560, 4937560, 3277301, 3277301, 6708820, 6708820]
impegnare	[1964593, 1964593, 1964593, 1964593, 1758457.0, 1758457.0, 1758457.0, 1758457.0, 4440, 4440, 4440, 4440, 585835, 585835, 585835, 585835, 3158363, 3158363, 3158363, 3158363, 3652895, 3652895, 3652895, 3652895, 4313895, 4313895, 4313895, 4313895, 3572365.0, 3572365.0, 3572365.0, 3572365.0, 2918833, 2918833, 2918833, 2918833]
secolo	[2575471.0, 2575471.0, 1313205.0, 1313205.0, 2028576, 2028576, 3030501, 3030501, 3841610.0, 3841610.0, 7529372.0, 7529372.0]
stagione	[4882920.0, 4882920.0, 1754695.0, 1754695.0, 3553387, 3553387, 4880989, 4880989, 969345.0, 969345.0, 417505.0, 417505.0, 4954602, 4954602, 399298, 399298, 635256.0, 1004220.0, 635256.0, 1004220.0]
ordine	[2224428.0, 4417546, 350467.0, 4962620.0, 2201371.0, 2501704.0, 2140478.0, 1613953, 993696.0, 851789, 1517851]
preferito	[1461327, 6140291.0, 1282647, 4710806, 2189148, 3100961, 3777562.0, 374329, 1472932, 383034, 521084.0, 642952, 378141, 2395651.0, 1088175.0, 2132684.0, 1081703.0, 6162170.0, 929855.0, 571363.0, 758752.0, 4710803.0, 2054217.0, 1718002.0, 3849829, 3849830, 1081700]
direzione	[2078798, 3297636, 3275472, 2430408, 1777050.0, 2477552]
difficoltà	[2426163.0, 2426163.0, 2426537.0, 2426537.0, 826573, 826573, 3469651, 3469651, 353416, 353416, 5830473, 5830473, 399865, 399865, 670024, 670024, 2206041, 2206041, 3421487, 3421487]
famoso	[690582, 690582, 4830184.0, 4830184.0, 2878523.0, 2878523.0, 1369176.0, 1369176.0, 1666761, 1666761, 3969577, 3969577, 374426, 374426, 1513122.0, 1513122.0, 2420385, 2420385, 929384.0, 929384.0, 3067647.0, 3067647.0, 500227.0, 500227.0, 3531201, 3531201, 4473948.0, 4473948.0, 2746663.0, 2746663.0, 4293390, 4293390, 4057234.0, 4057234.0, 3042482, 3042482, 411802, 411802, 2172786, 2172786]
russo	[1250577.0, 3284010.0, 1854331, 1854320, 3319143.0, 3257380.0, 3410472.0, 3268828.0, 2510733, 2433523.0, 3286394.0, 2426163.0, 2443246.0, 2465406, 5428365, 2416308.0, 3592009, 976832, 7529363, 5501547, 6559771.0, 5108655, 3235531.0, 4450.0, 607489, 375662.0, 1969657, 1969660]
contare	[1275487, 1275487, 1275487, 1275487, 1275487, 626845, 626845, 626845, 626845, 626845, 1109927, 1109927, 1109927, 1109927, 1109927, 1020523.0, 1020523.0, 1020523.0, 1020523.0, 1020523.0, 625079, 625079, 625079, 625079, 625079, 1631615, 1631615, 1631615, 1631615, 1631615, 2415476, 2415477, 2415479, 2415480, 2415476, 2415477, 2415479, 2415480, 2415476, 2415477, 2415479, 2415480, 2415476, 2415477, 2415479, 2415480, 2415476, 2415477, 2415479, 2415480, 2806014, 2806015, 2806016, 2806017, 2806014, 2806015, 2806016, 2806017, 2806014, 2806015, 2806016, 2806017, 2806014, 2806015, 2806016, 2806017, 2806014, 2806015, 2806016, 2806017, 2029067, 2029067, 2029067, 2029067, 2029067, 1631618, 1631618, 1631618, 1631618, 1631618, 4264257, 4264257, 4264257, 4264257, 4264257, 5955941, 5955941, 5955941, 5955941, 5955941]
obbligatorio	[]
costituzione	[637196.0, 2988232]
ciliegio	[409462, 409467]
guarire	[2073500.0, 2056107, 2042318, 3408568.0]
ricercatore	[2437684, 2437684, 1846952, 1846952, 1846945, 1846945, 1846947, 1846947]
risultare	[1903724.0, 1903724.0, 3257380.0, 3257380.0, 2421425.0, 2421425.0, 2076102.0, 2076102.0, 2231902, 2231902, 701134, 701134]
riprendere	[2003332.0, 2003332.0, 1803746.0, 1803746.0, 1730768, 1730769, 1730768, 1730769]
inviare	[585784, 585784, 585784, 632170, 632170, 632170, 1791881.0, 1791881.0, 1791881.0, 1791889.0, 1791889.0, 1791889.0, 7716427.0, 7716427.0, 7716427.0]
ammalare	[2706263.0, 2706264.0, 1086137, 1905126.0, 2878565.0, 3743967.0, 2777984, 2777985, 4880873, 1416136, 2510362, 1115651, 2206057]
appassionare	[2213720, 2213720, 2213720]
innamorare	[2206037, 2206037, 2206037, 2206037, 2206037, 2206037, 2421435.0, 2421435.0, 2421435.0, 2421435.0, 2421435.0, 2421435.0, 2421175, 2421175, 2421175, 2421175, 2421175, 2421175, 1851438, 1851438, 1851438, 1851438, 1851438, 1851438, 4904634, 4904634, 4904634, 4904634, 4904634, 4904634, 3538684, 3538684, 3538684, 3538684, 3538684, 3538684, 3538666, 3538666, 3538666, 3538666, 3538666, 3538666, 2819401, 2819402, 2819403, 2819404, 2819401, 2819402, 2819403, 2819404, 2819401, 2819402, 2819403, 2819404, 2819401, 2819402, 2819403, 2819404, 2819401, 2819402, 2819403, 2819404, 2819401, 2819402, 2819403, 2819404, 955035, 955035, 955035, 955035, 955035, 955035, 4940848, 4940848, 4940848, 4940848, 4940848, 4940848, 740224, 740224, 740224, 740224, 740224, 740224]
ammettere	[1460334, 1460334, 934973.0, 934973.0, 2143219.0, 2143219.0, 2226870.0, 2226870.0]
cantante	[935774, 867719, 2219217.0, 1081703.0, 949660.0, 2999614, 731615, 1081700.0, 1992547]
curioso	[2444140, 1012837]
romano	[1226509.0, 1226509.0, 1226509.0, 8417445, 8417445, 8417445, 1307077.0, 1307077.0, 1307077.0, 677583.0, 677583.0, 677583.0]
movimento	[1764317.0, 1764317.0, 4876103, 4876103, 1184941, 1184941, 1316538, 1316538]
perdita	[632019.0, 632019.0, 1416105, 1416105, 520925, 520925]
uso	[2437991, 2437991, 1758717.0, 1758717.0, 399343.0, 399343.0, 4925416, 4925416, 2442466, 2442466, 2383697, 2383697, 2031513, 2031513, 1794586, 1794586, 907081, 907081, 1528510, 1528510, 4922299.0, 4922299.0]
diffuso	[4982105.0, 4915185]
dichiarare	[3268828.0, 3268828.0, 1730810.0, 1730810.0, 2717473.0, 2717474.0, 2717473.0, 2717474.0, 2717471, 2717472, 2717471, 2717472, 2717469, 2717470, 2717469, 2717470, 1513625, 1513626, 1513625, 1513626, 852947, 852947]
dieta	[4700, 4700, 1514736, 1514736]
partecipare	[1735624.0, 1735624.0, 1735624.0, 1735624.0, 1735624.0, 3314117, 3314117, 3314117, 3314117, 3314117, 905685, 905685, 905685, 905685, 905685, 3118017.0, 3118017.0, 3118017.0, 3118017.0, 3118017.0, 897089, 897089, 897089, 897089, 897089, 2596592.0, 2596592.0, 2596592.0, 2596592.0, 2596592.0, 2596590, 2596590, 2596590, 2596590, 2596590, 3162309, 3162309, 3162309, 3162309, 3162309, 2596588, 2596588, 2596588, 2596588, 2596588, 2784736, 2784736, 2784736, 2784736, 2784736, 896938.0, 896938.0, 896938.0, 896938.0, 896938.0]
de	[3284010.0, 5993073.0, 5993075.0]
iniziativa	[1834083, 4394279, 4394280, 4394282, 4394284]
caso	[1762755, 1762755, 1857161, 1857161, 1257065, 1257065, 1792227.0, 1792227.0, 841101.0, 841101.0, 1722431, 1722431, 1848411, 1848411, 350327, 350327, 388787, 388787, 2090471, 2090471, 756478, 756478, 988481, 988481, 759439, 759440, 759439, 759440, 1588671, 1588671, 1128664, 5703076, 1128664, 5703076, 883111, 883111, 4521, 4521, 1300699, 1300699, 5380732.0, 5380732.0, 1614081.0, 1614081.0, 1006622.0, 1006622.0, 822954.0, 822954.0, 632989.0, 1209097.0, 632989.0, 1209097.0, 1088897.0, 1088897.0, 7723658, 7723658, 1437207, 1437207, 822955.0, 822955.0, 3373326, 3373326, 905733, 905733, 350372, 350372, 1437208, 1437208, 691724, 691726, 691724, 691726, 1115098, 1115098, 1649761.0, 1649761.0, 1516087, 1516087, 373702, 373702, 1437205, 1437205, 1437206, 1437206]
laboratorio	[1535723.0, 1535723.0, 2575516.0, 2575516.0]
influenzare	[799844.0, 799844.0, 799844.0, 1912731.0, 1912731.0, 1912731.0, 2455774.0, 2455774.0, 2455774.0]
misto	[4916981.0, 4922682.0]
profilo	[1461855]
critico	[]
attività	[1874163.0, 1874163.0, 1764317.0, 1764317.0, 3316553.0, 3316553.0, 2943729.0, 2943729.0, 1767277.0, 1767277.0, 1965622, 1965622, 2439819, 2439819, 948073.0, 948073.0, 1806206.0, 1806206.0]
sintomo	[1265056, 1265056]
concentrare	[2427548, 2427548, 4295974.0, 4295974.0, 2578006, 2578006, 1783753, 1783753, 2260956.0, 2260956.0, 1783751, 1783751, 2784832, 2784882, 2784832, 2784882, 3503405, 3503405]
tradizione	[6933506]
particolare	[2456093, 2456093, 2456093, 2456093, 1759533.0, 1759533.0, 1759533.0, 1759533.0, 741765.0, 741765.0, 741765.0, 741765.0]
commento	[3499169.0, 1239258.0, 4904194.0]
raggiungere	[3317955.0, 3317955.0, 3317955.0, 3317955.0, 1422113.0, 1422113.0, 1422113.0, 1422113.0, 1853095, 1853095, 1853095, 1853095, 6217530, 6217530, 6217530, 6217530, 1853110, 1853110, 1853110, 1853110, 1853101, 1853101, 1853101, 1853101, 2453594, 2453594, 2453594, 2453594, 1866496, 1866496, 1866496, 1866496, 664227.0, 664227.0, 664227.0, 664227.0, 1686106, 1686106, 1686106, 1686106, 2006021, 2006024, 2006021, 2006024, 2006021, 2006024, 2006021, 2006024, 621000, 621000, 621000, 621000, 602467.0, 602467.0, 602467.0, 602467.0, 2209652.0, 2209652.0, 2209652.0, 2209652.0, 1541561, 1541561, 1541561, 1541561, 2056138.0, 2056138.0, 2056138.0, 2056138.0, 2913976.0, 2913976.0, 2913976.0, 2913976.0, 2201247, 2201247, 2201247, 2201247, 2417654, 2417654, 2417654, 2417654, 1543238, 1543238, 1543238, 1543238, 3537921.0, 3537921.0, 3537921.0, 3537921.0]
danza	[7776127.0, 2275139]
rovinare	[876779.0, 2050233, 6276999, 3548501.0, 3548502.0]
disporre	[1840909, 1840909, 1840909, 621740.0, 621740.0, 621740.0, 1352897, 1352897, 1352897, 6611499.0, 6611499.0, 6611499.0, 2127898.0, 2127898.0, 2127898.0, 1002608, 1002608, 1002608, 1352896, 1352896, 1352896, 2501704, 2501704, 2501704, 4553452, 4553452, 4553452, 3264107.0, 3264107.0, 3264107.0, 4295253, 4295253, 4295253, 620661.0, 620661.0, 620661.0]
dichiarazione	[1826754.0, 1850373, 2196471, 2205714, 1850321, 1850353, 1833865.0, 1752021, 1338583, 2784872, 2746666]
conoscente	[713973, 713973]
associazione	[1020523.0, 1020523.0]
decorare	[2152280.0, 2189454]
materiale	[2510606.0, 995816, 2433717.0, 2216531, 379608.0, 2728287.0]
presentazione	[2510606.0, 1250946]
